  -1.832636      -86.21000    
  -1.808700      -85.63100    
  -2.841972      -85.60700    
  -1.561521      -86.36200    
  -2.261823      -85.98000    
  -1.809885      -85.89600    
  -1.739736      -85.77900    
  -2.440987      -85.99600    
 -0.9806605      -86.35800    
  -1.462933      -85.80700    
  -2.017724      -86.23700    
  -2.307799      -85.84400    
  -2.481038      -85.16500    
  -1.589011      -84.67700    
  -1.928380      -84.29100    
  -2.325573      -85.99300    
  -2.495494      -85.45500    
  -1.662715      -85.93000    
  -2.290025      -85.51300    
  -2.068914      -86.21700    
  -1.260071      -85.58800    
  -1.173332      -86.38000    
  -1.480707      -85.35200    
  -1.664137      -85.60600    
  -1.733101      -85.47300    
  -2.126976      -86.32300    
  -1.569104      -86.39000    
  -1.778839      -86.11100    
  -2.066070      -85.91400    
  -1.772441      -85.94300    
  -2.102092      -85.56900    
  -1.639964      -86.21000    
  -2.186697      -85.94600    
  -2.391456      -85.87600    
  -2.080052      -85.85200    
  -2.137641      -85.81400    
  -1.428570      -85.61000    
  -1.631906      -85.29800    
  -1.478574      -86.05400    
  -1.330219      -85.42500    
  -1.818180      -86.44400    
  -1.616976      -86.50500    
  -1.204852      -85.71300    
  -1.083277      -86.24300    
 -0.8107394      -85.61700    
  -1.424541      -84.83300    
 -0.3988525      -84.59800    
 -0.3057158      -85.07900    
 -0.7920172      -85.13300    
  -1.605837      -84.37200    
  -1.787134      -85.83300    
  -2.490991      -85.96400    
  -1.969616      -84.94800    
  -2.280782      -85.11300    
  -2.328180      -85.54100    
  -2.554267      -84.90800    
  -1.035642      -85.73300    
  -1.344439      -84.88400    
  -1.978621      -85.79000    
  -1.663189      -86.11700    
  -1.841167      -85.77700    
  -1.228077      -86.00700    
  -1.557018      -85.78900    
  -1.991656      -85.87500    
  -1.856335      -85.82600    
  -2.510188      -85.88500    
  -2.515164      -85.31600    
  -1.250354      -85.22700    
 -4.1947052E-02  -85.32100    
 -0.3789454      -85.35600    
  -1.172859      -85.91500    
 -0.6107206      -84.59400    
  -1.550856      -84.73000    
 -0.4362967      -85.20100    
  -1.298937      -85.37700    
 -0.6325237      -85.63900    
 -0.7647635      -85.21100    
  -1.123802      -86.23700    
 -0.9761577      -85.42800    
  -2.142143      -85.10600    
 -0.7543361      -85.59400    
  -1.566971      -85.72900    
  -1.771730      -85.57300    
 -0.9669152      -85.49200    
 -0.9754467      -86.58600    
  -1.574318      -85.39300    
 -0.9166734      -85.27300    
  -1.554648      -84.64500    
 -0.5294334      -84.78100    
 -0.7325330      -84.78200    
  -1.147264      -85.32900    
  -1.394443      -85.43300    
  -1.108397      -85.67000    
 -0.9271010      -84.72200    
 -0.7522030      -84.72300    
 -0.4242103      -84.39100    
 -0.7891734      -85.06400    
 -0.7647635      -84.85600    
  -1.309364      -85.47900    
 -0.9387134      -85.07300    
