   10.77139      -68.45700    
   10.94083      -68.47300    
   11.01738      -68.46700    
   10.81333      -68.44800    
   10.87922      -68.44500    
   10.77352      -68.46200    
   10.75480      -68.47400    
   10.86215      -68.46200    
   10.80385      -68.44500    
   10.95932      -68.44700    
   10.98183      -68.46600    
   10.80054      -68.47300    
   10.72494      -68.45800    
   10.89794      -68.44300    
   10.90647      -68.45100    
   10.93681      -68.47000    
   10.87590      -68.47100    
   10.96145      -68.45300    
   10.90979      -68.44300    
   11.00861      -68.45600    
   10.70408      -68.47300    
   11.10365      -68.46800    
   11.10957      -68.44900    
   11.13351      -68.44400    
   11.05909      -68.46100    
   10.97520      -68.47400    
   10.84912      -68.46400    
   10.79627      -68.44500    
   11.06928      -68.44700    
   10.92069      -68.46500    
   11.04724      -68.47300    
   11.32902      -68.45900    
   11.00411      -68.44300    
   11.12877      -68.45000    
   10.78608      -68.46900    
   10.88419      -68.47200    
   10.97615      -68.45400    
   10.91808      -68.44300    
   11.25342      -68.45500    
   10.82945      -68.47200    
   10.97022      -68.46900    
   11.02568      -68.45000    
   11.13540      -68.44400    
   11.01478      -68.46000    
   10.98728      -68.47400    
   10.85552      -68.46500    
   11.09962      -68.44600    
   10.98136      -68.44600    
   11.15792      -68.46400    
   10.94605      -68.47400    
   10.89154      -68.46000    
   10.94439      -68.44400    
   10.99345      -68.44900    
   11.10459      -68.46800    
   10.96311      -68.47200    
   10.92922      -68.45500    
   10.94723      -68.44300    
   10.96667      -68.45400    
   10.97117      -68.47100    
   11.05625      -68.47000    
   11.14773      -68.45100    
   10.96003      -68.44300    
   11.04345      -68.45800    
   11.09061      -68.47300    
   10.84888      -68.46600    
   10.87069      -68.44700    
   10.90932      -68.44500    
   10.96809      -68.46300    
   10.85007      -68.47400    
   10.93918      -68.46100    
   11.11715      -68.44400    
   11.07426      -68.44800    
   10.79011      -68.46700    
   10.89178      -68.47300    
   11.01335      -68.45600    
   10.98468      -68.44300    
   11.09701      -68.45200    
   11.00885      -68.47100    
   10.81831      -68.47000    
   11.10104      -68.45200    
   11.02497      -68.44300    
   11.20768      -68.45700    
   11.00885      -68.47300    
   10.91050      -68.46700    
   11.03895      -68.44800    
   10.78821      -68.44500    
   10.75883      -68.46200    
   10.95600      -68.47400    
   10.93207      -68.46200    
   11.03444      -68.44500    
   10.97259      -68.44800    
   10.68157      -68.46600    
   11.02117      -68.47300    
   11.00198      -68.45800    
   10.85481      -68.44300    
   11.05127      -68.45100    
   10.78679      -68.47000    
   10.86026      -68.47100    
   11.02971      -68.45300    
   10.93491      -68.44300    
