   8.498899      -75.98000    
   8.384434      -74.97200    
   8.293667      -75.54800    
   8.879029      -75.93900    
   8.366423      -75.91100    
   8.642515      -75.25400    
   8.168537      -75.00000    
   8.382301      -74.99700    
   8.332059      -75.45100    
   8.007622      -75.37300    
   8.465721      -75.69100    
   8.622845      -75.28100    
   8.991364      -74.64200    
   9.079996      -74.99800    
   8.625216      -75.34700    
   9.118862      -74.77600    
   9.014113      -74.90800    
   9.266033      -74.97800    
   8.773570      -75.81000    
   9.099667      -75.23700    
   9.102510      -75.13700    
   9.171474      -75.31000    
   8.532789      -75.31800    
   9.651140      -75.09900    
   8.510986      -75.31200    
   9.472924      -75.32700    
   9.635025      -75.47300    
   8.704132      -75.71300    
   8.781154      -75.74300    
   9.060563      -75.22900    
   9.229537      -75.00300    
   9.044211      -75.00700    
   9.348268      -74.98000    
   9.143272      -74.86500    
   8.990178      -75.57300    
   9.315563      -75.09500    
   8.494634      -75.64800    
   8.812436      -74.78500    
   8.697733      -75.53700    
   9.368887      -75.38600    
   9.443301      -75.21900    
   8.649861      -75.33500    
   9.176688      -74.68300    
   8.926664      -75.11600    
   8.959370      -75.35400    
   9.475294      -75.04100    
   9.603031      -74.81200    
   9.206311      -75.01200    
   8.640856      -75.64500    
   9.382631      -74.75000    
   9.144695      -75.14400    
   9.436665      -75.56000    
   8.857701      -75.19100    
   8.907943      -75.34000    
   9.620569      -75.32800    
   9.364146      -75.00600    
   9.757074      -74.94600    
   9.201097      -75.55800    
   9.330020      -74.90500    
   9.156781      -74.97000    
   9.412019      -75.06800    
   9.355615      -75.60400    
   10.37253      -75.57500    
   8.732808      -75.38000    
   8.886376      -76.06100    
   8.849170      -75.14000    
   9.166972      -75.55400    
   9.099667      -74.84900    
   9.161757      -74.91800    
   9.218872      -75.30000    
   8.610284      -75.82500    
   9.202283      -75.06000    
   8.047435      -75.60400    
   8.929272      -74.79900    
   9.075256      -74.71300    
   9.933867      -74.92100    
   9.503733      -74.72900    
   9.553027      -75.28000    
   9.213658      -75.28100    
   9.502311      -75.05200    
   9.316275      -74.73700    
   8.843482      -75.36600    
   9.679579      -74.94600    
   9.159388      -75.22100    
   9.691666      -75.09700    
   8.901781      -74.83600    
   9.226930      -74.17400    
   8.828315      -74.95700    
   8.553408      -75.65300    
   9.230485      -74.73400    
   9.202757      -75.43300    
   8.895856      -75.31100    
   9.438798      -75.28600    
   9.407990      -75.11300    
   9.174555      -75.13000    
   9.321014      -75.37200    
   8.578291      -75.10200    
   9.587627      -74.50200    
   9.973208      -74.95500    
   8.770489      -74.89000    
