   11.49539      -70.15900    
  -11.51980      -70.09400    
   11.63000      -70.07500    
  -11.68427      -70.25200    
  -11.47264      -70.31800    
  -11.73949      -70.20500    
  -11.71294      -70.18000    
  -11.49728      -70.10700    
  -11.83665      -70.21000    
   11.81793      -70.24300    
  -11.41979      -70.18900    
   11.73901      -70.22300    
   11.49894      -70.17600    
  -11.75679      -70.13700    
   11.56791      -70.07300    
   11.80205      -70.09400    
   11.66199      -70.13700    
  -11.83736      -70.12900    
  -11.48212      -70.16800    
   11.74660      -70.11400    
   11.62952      -70.13300    
  -11.64398      -70.17700    
   11.71674      -70.10500    
   11.56032      -70.21300    
  -11.66484      -70.12100    
   11.74423      -70.21000    
  -11.77385      -70.27500    
   11.61649      -70.16000    
   11.46387      -70.19200    
   11.47453      -70.16100    
   11.53046      -70.16400    
   11.71034      -70.18700    
   11.76958      -70.07400    
  -11.47477      -70.19500    
   11.52572      -70.07100    
   11.53994      -70.12000    
   11.65133      -70.25800    
   11.40960      -70.05700    
   11.54160      -70.13600    
  -11.65820      -70.20300    
  -11.74589      -70.06000    
   11.51221      -70.12200    
   11.68640      -70.20800    
  -11.56933      -70.23700    
   11.74683      -70.25600    
   11.53497      -70.18400    
   11.26551      -70.07700    
   11.38282      -70.09900    
   11.24513      -70.10000    
  -11.83618      -70.02300    
  -11.50842      -70.17500    
   11.41505      -70.11400    
   11.69398      -70.12900    
  -11.75560      -70.33500    
   11.54421      -70.17500    
   11.71697      -70.21600    
   11.61033      -70.14200    
   11.49231      -70.15700    
   11.44278      -70.08500    
   11.44444      -70.12000    
   11.74020      -70.13300    
   11.35296      -70.12000    
   11.46174      -70.11800    
   11.56009      -70.08100    
   11.61080      -70.15000    
   11.42240      -70.07700    
   11.46861      -70.22600    
  -11.65393      -70.16800    
   11.80513      -70.09700    
   11.56743      -70.04400    
   11.63000      -70.16500    
  -11.67716      -70.16000    
   11.78475      -70.21400    
  -11.71555      -70.28200    
   11.77527      -70.05300    
   11.78878      -70.05100    
  -11.79068      -70.14300    
   11.59445      -70.13000    
   11.75134      -70.15700    
   11.63237      -70.16200    
   11.55511      -70.15700    
   11.57146      -70.03800    
   11.80655      -70.21200    
   11.57620      -70.06900    
   11.51624      -70.10400    
  -11.58710      -70.09400    
   11.76058      -70.13000    
  -11.84210      -70.17700    
   11.66199      -70.13900    
   11.58213      -70.10500    
   11.54918      -70.09600    
   11.76674      -70.11400    
   11.82030      -70.31600    
   11.73024      -70.13500    
   11.59066      -70.04900    
   11.69090      -70.21300    
   11.64991      -70.20700    
  -11.74186      -70.19500    
   11.79376      -70.19000    
   11.72266      -70.16500    
   11.59066      -70.01500    
   11.75394      -70.11400    
   11.61957      -70.06900    
   11.53662      -70.11200    
   11.50037      -70.08300    
   11.46387      -70.09300    
   11.48875      -70.15300    
   11.42998      -70.04100    
   11.53023      -70.12900    
   11.63521      -70.08100    
   11.50463      -70.19300    
   11.37239      -70.10500    
   11.73996      -70.19600    
  -11.35580      -70.13400    
   11.65512      -70.12900    
   11.72313      -70.15500    
   11.57194      -70.04200    
   11.52098      -70.03000    
   11.50747      -70.09600    
   11.75086      -70.25600    
   11.38069      -70.13400    
   11.40438      -70.17700    
   11.31528      -70.22600    
  -11.66744      -70.23300    
   11.50392      -70.18500    
   11.47406      -70.11800    
   11.66578      -70.15100    
   11.52430      -70.13700    
   11.41623      -70.20700    
   11.60654      -70.17500    
   11.62170      -70.16500    
   11.78475      -70.14400    
   11.61128      -70.12800    
  -11.07047      -70.19600    
  -11.69351      -70.24500    
  -11.51885      -70.25100    
   11.75086      -70.18700    
  -11.62668      -70.10800    
  -11.64303      -70.22500    
   11.66010      -70.15300    
  -11.49657      -70.20200    
  -11.67526      -70.03100    
  -11.74968      -70.11000    
   11.59421      -70.20500    
  -11.69707      -70.13600    
   11.72859      -70.17800    
   11.57217      -70.13700    
   11.65465      -69.99300    
   11.58355      -70.14400    
   11.64351      -70.17700    
  -11.79660      -70.17500    
   11.64730      -70.13000    
   11.76627      -70.12100    
  -11.83499      -70.13300    
   11.83736      -70.22700    
   11.75679      -70.18000    
   11.69185      -70.09500    
   11.61033      -70.14500    
   11.71010      -70.17800    
   11.60417      -70.08900    
   11.63403      -70.09200    
  -11.83097      -70.22400    
   11.43116      -70.13400    
   11.53923      -70.18300    
   11.70441      -70.09200    
   11.64161      -70.12100    
  -11.82243      -70.26300    
   11.49444      -70.09600    
   11.45510      -70.18100    
  -11.64919      -70.17000    
  -11.79921      -70.07600    
   11.69470      -70.12100    
   11.64303      -70.05800    
   11.62313      -70.15400    
   11.73972      -70.16300    
  -11.78286      -70.19600    
   11.69398      -70.04800    
   11.80869      -70.10500    
   11.63426      -70.15300    
   11.59824      -70.10500    
   11.80632      -70.13200    
   11.73570      -70.21800    
   11.48638      -70.09700    
   11.78333      -70.16000    
   11.59682      -70.15000    
   11.77788      -70.17100    
   11.82480      -70.09100    
  -11.64185      -70.21700    
  -11.27546      -70.09700    
  -11.69991      -70.06400    
   11.64919      -70.12800    
  -11.82551      -70.23500    
  -11.40818      -70.22400    
  -11.81295      -70.24200    
   11.67100      -70.11100    
   11.72290      -70.20400    
   11.63592      -70.15600    
   11.65915      -70.21100    
  -11.84613      -70.14900    
   11.52003      -70.16700    
   11.58568      -70.16100    
  -11.62407      -70.25500    
   11.61886      -70.14500    
   11.54563      -70.13800    
   11.51435      -70.19200    
  -11.28731      -70.19000    
  -11.37334      -70.17300    
   11.71911      -70.17300    
  -11.52667      -70.11600    
   11.69375      -70.13500    
  -11.37713      -70.20600    
  -11.84068      -70.19900    
   11.66389      -70.15800    
  -11.81485      -70.14100    
  -11.08753      -70.06700    
   11.52264      -70.13900    
  -11.11170      -70.18600    
  -11.53354      -70.14600    
  -11.34964      -70.08700    
  -11.67289      -70.20100    
  -11.44728      -70.12700    
  -11.42998      -70.19500    
  -11.75702      -70.18400    
   11.78902      -70.07200    
  -11.75205      -70.13200    
   11.64540      -70.05300    
  -11.61767      -70.24700    
  -11.76271      -70.14200    
  -11.63640      -70.20600    
  -11.09843      -70.25400    
  -11.00861      -70.11500    
  -11.04582      -70.11700    
   11.80584      -70.12400    
  -11.30603      -70.20500    
   11.72598      -70.19400    
   11.83736      -70.17300    
  -11.45700      -70.26000    
  -11.77172      -70.26100    
  -11.80300      -70.21300    
  -11.53923      -70.12400    
  -11.34182      -70.39600    
   11.71460      -70.17500    
   11.75157      -70.21100    
   11.66863      -70.20800    
  -11.55819      -70.19600    
  -11.56530      -70.10000    
  -11.84518      -70.19200    
   11.65204      -70.13700    
  -11.44775      -70.12500    
  -11.79921      -70.19600    
   11.67100      -70.09900    
   11.64327      -70.19700    
   11.66128      -70.11800    
  -11.60938      -70.23100    
   11.82812      -70.03800    
   11.76603      -70.08600    
  -11.49397      -70.10000    
  -11.70181      -70.30900    
  -11.66910      -70.19600    
   11.65678      -70.03700    
   11.73380      -70.24000    
   11.52193      -70.09900    
   11.51743      -70.05600    
   11.60820      -70.14300    
  -11.51056      -70.16000    
  -11.83807      -70.24300    
   11.66484      -70.09700    
   11.51150      -70.10700    
   11.56696      -70.16900    
   11.34040      -70.10600    
   11.50202      -70.09500    
   11.53046      -70.10600    
   11.47264      -70.14100    
   11.84542      -70.10100    
   11.80039      -70.14600    
   11.61412      -70.06500    
  -11.55985      -70.23900    
  -11.21005      -70.11500    
  -11.41837      -70.26900    
  -11.38495      -70.12800    
  -11.82480      -70.20000    
  -11.13090      -70.11700    
  -11.41742      -70.07300    
  -11.48330      -70.28100    
   11.66507      -70.13000    
   11.70086      -70.16300    
   11.59161      -70.11200    
   11.80513      -70.10400    
  -11.76816      -70.21400    
   11.73925      -70.12400    
   11.63948      -70.14300    
  -11.82504      -70.13100    
  -11.52596      -70.13600    
   11.69920      -70.17300    
   11.77053      -70.18800    
   11.77741      -70.19600    
   11.66815      -70.06600    
   11.61175      -70.18000    
   11.75015      -70.14900    
   11.79044      -70.22500    
  -11.76200      -70.17100    
   11.80632      -70.08200    
   11.62360      -70.06000    
   11.79684      -70.09000    
  -11.83381      -70.10100    
  -11.57762      -70.15800    
   11.80513      -70.12500    
  -11.52857      -70.17300    
  -11.75157      -70.14100    
  -11.78238      -70.12000    
  -11.49776      -70.23500    
  -11.76437      -70.03700    
  -11.18233      -70.12000    
   11.72787      -70.12500    
  -11.67669      -70.21000    
  -11.82457      -70.25500    
  -11.62265      -70.27000    
   11.70204      -70.11300    
   11.77195      -70.10100    
   11.84021      -70.10500    
   11.84495      -70.30200    
   11.53710      -70.09300    
  -11.70726      -70.14900    
  -11.78523      -70.22700    
   11.79068      -70.17800    
   11.73404      -70.05700    
   11.71484      -70.13900    
  -11.68759      -70.17500    
  -11.73901      -70.15300    
  -11.79945      -70.18100    
  -11.14085      -70.14900    
  -11.42169      -70.18800    
   11.82338      -70.19200    
   11.72337      -70.09300    
   11.73830      -70.19400    
   11.69470      -70.18700    
   11.70773      -70.05100    
  -11.71460      -70.15900    
  -11.66720      -70.24500    
  -11.49089      -70.08000    
   11.49231      -70.09100    
  -11.48093      -70.13000    
  -11.64351      -70.36500    
  -11.71768      -70.30900    
