   9.943584      -71.97400    
   9.212947      -71.59600    
   9.323622      -71.85900    
   9.570801      -72.14400    
   9.688584      -71.68800    
   9.563929      -71.18300    
   9.930551      -71.24000    
   10.06042      -71.17700    
   9.969891      -71.44600    
   10.38462      -71.63900    
   9.720103      -71.60700    
   10.11161      -71.09000    
   10.03435      -71.33100    
   10.14905      -71.39200    
   10.76238      -71.89100    
   9.579332      -71.76400    
   9.492357      -71.29000    
   10.04288      -71.53500    
   9.874384      -71.36800    
   10.49150      -71.67000    
   9.988612      -71.73000    
   9.998093      -71.75600    
   10.23437      -71.60800    
   10.50786      -71.32200    
   9.653510      -71.79800    
   10.04502      -71.79100    
   9.679105      -71.51000    
   9.858031      -72.11700    
   10.16778      -72.24600    
   10.33248      -71.85100    
   10.21209      -71.92700    
   10.21470      -72.03700    
   10.35026      -71.82500    
   9.767028      -71.19800    
   10.33817      -71.75000    
   9.808738      -71.30700    
   10.21660      -71.56500    
   9.915383      -71.78400    
   9.375522      -71.90300    
   9.744040      -71.43700    
   9.840494      -72.02800    
   9.785039      -71.70000    
   9.513924      -71.82300    
   9.717971      -72.51500    
   9.911828      -72.05800    
   10.27395      -71.66900    
   9.939793      -72.04000    
   10.03269      -71.29200    
   10.01231      -71.71300    
   9.863719      -71.53900    
   10.05473      -71.18700    
   9.932446      -71.50500    
   9.512028      -72.01900    
   10.45027      -72.00900    
   9.880308      -71.44600    
   10.41401      -71.57300    
   9.746647      -71.27000    
   9.903059      -71.71400    
   10.69697      -71.79300    
   9.961358      -71.49500    
   10.33651      -71.23700    
   11.21100      -71.22300    
   10.02819      -71.87500    
   10.83395      -71.78700    
   10.34481      -71.82800    
   9.535015      -71.78900    
   10.34196      -72.06100    
   9.965151      -71.85800    
   9.905903      -71.86600    
   9.627204      -71.24500    
   9.755652      -71.46800    
   9.339973      -71.75200    
   10.00994      -71.65000    
   9.497097      -71.42500    
   10.62896      -71.94100    
   10.18271      -71.62800    
   10.04359      -71.56300    
   10.42420      -72.26900    
   9.654458      -71.74600    
   9.584546      -71.46000    
   10.81168      -71.85200    
   10.54933      -71.79200    
   10.75432      -71.66700    
   9.525536      -71.34200    
   9.432162      -71.69100    
   9.652800      -71.40800    
   10.10284      -71.63200    
   9.848552      -71.53200    
   10.10924      -71.68500    
   10.23271      -71.22000    
   10.25546      -71.20800    
   10.01539      -71.85200    
   9.949272      -71.43500    
   11.08777      -71.75800    
   10.33628      -71.75100    
   9.652562      -71.74300    
   10.62706      -71.56200    
   10.69508      -71.35600    
   9.928891      -71.78500    
   9.922492      -71.75400    
