   3.705797      -95.14200    
   3.513125      -95.26600    
   4.170296      -95.25900    
   3.967670      -94.79400    
   4.125268      -95.01500    
   4.222907      -95.10800    
   3.920035      -94.91300    
   4.158209      -94.89400    
   4.097066      -95.23300    
   4.296847      -95.20100    
   4.305853      -94.97800    
   4.021466      -95.13700    
   3.978097      -94.80900    
   4.584789      -95.30100    
   4.271727      -95.00500    
   3.532795      -95.16200    
   4.302772      -95.25200    
   3.651764      -95.43500    
   3.302442      -94.47100    
   3.251963      -95.07500    
   4.046113      -94.95400    
   4.260589      -94.90200    
   4.307275      -95.24500    
   4.115788      -95.21400    
   4.262010      -95.20100    
   4.426718      -95.03400    
   3.795616      -95.00800    
   3.884487      -95.08800    
   3.783766      -95.00400    
   4.762768      -94.93500    
   3.742530      -95.05100    
   4.143990      -95.18700    
   4.002270      -94.92800    
   4.273860      -95.32400    
   3.884013      -95.14300    
   4.780542      -95.13100    
   4.680770      -95.28200    
   4.193758      -94.62900    
   4.743809      -94.95300    
   4.230491      -95.01100    
   4.248502      -95.14700    
   4.072893      -95.22800    
   4.239733      -94.99900    
   4.401834      -95.16200    
   4.502791      -94.96800    
   4.498762      -95.26300    
   4.270305      -95.07900    
   4.325760      -94.94900    
   4.307275      -95.33500    
   4.979139      -95.18400    
   4.775328      -95.32000    
   4.436908      -94.93200    
   4.000611      -95.09300    
   3.830927      -95.34600    
   4.019570      -95.00600    
   4.217693      -95.30700    
   4.875338      -94.95400    
   3.752721      -95.16000    
   4.251583      -95.14500    
   4.474826      -94.99300    
   4.301588      -95.25600    
   3.668827      -95.30000    
   3.928566      -95.12700    
   4.339506      -95.31700    
   4.682192      -95.08100    
   4.514404      -94.92300    
   4.047298      -94.92900    
   4.136880      -94.86900    
   4.346852      -95.14800    
   4.614413      -94.96700    
   4.717977      -95.39300    
   3.729496      -94.74000    
   3.806517      -95.07300    
   4.203000      -95.13200    
   4.284287      -94.97500    
   3.994924      -95.24400    
   3.844199      -95.16400    
   4.058437      -95.18100    
   4.024073      -95.45700    
   3.800118      -95.34700    
   4.563934      -95.36500    
   4.684088      -95.07600    
   4.176931      -94.71500    
   4.169822      -94.92400    
   4.457763      -95.14900    
   3.877140      -94.94700    
   4.056540      -95.31500    
   5.005919      -94.76500    
   4.512744      -94.64500    
   3.855574      -95.09900    
   3.968381      -95.24600    
   4.309645      -94.96200    
   4.250635      -95.20100    
   4.315570      -95.25400    
   4.334292      -94.94500    
   4.273386      -95.23200    
   3.884961      -95.35100    
   3.943023      -94.81600    
   3.815523      -95.35900    
   3.641810      -94.87500    
